"","dyad","edge","edge_sd","nAssociations","A","B","sexA","sexB","dyadicSex","dSex","absAgeA","absAgeB","ageDiff","resA","resB","dyadicResidency","dRes","P(k1)","P(k2)","P(k3)","likely.k"
"667","1676_549",0.00971638334436873,0.0167839493821967,0,"1676","549","Male","Male","Male_Male","M-M",34,43,9,"Resident","Resident","Resident_Resident","R-R",0.520908,0.451147,0.027945,1
"668","1676_558",0.0117431426827457,0.0205319224288958,0,"1676","558","Male","Male","Male_Male","M-M",34,43,9,"Resident","Resident","Resident_Resident","R-R",0.468158,0.473896,0.057946,2
"669","1676_6000",0.0549765629072294,0.0667546011701024,1,"1676","6000","Male","Male","Male_Male","M-M",34,20,14,"Resident","Transient","Resident_Transient","R-T",0.065715,0.550213,0.384072,2
"670","1676_6001",0.0115907242044976,0.0206035728480718,0,"1676","6001","Male","Male","Male_Male","M-M",34,20,14,"Resident","Transient","Resident_Transient","R-T",0.468158,0.473896,0.057946,2
"671","1676_6003",0.0102569507645365,0.0168149376061757,0,"1676","6003","Male","Male","Male_Male","M-M",34,20,14,"Resident","Resident","Resident_Resident","R-R",0.486702,0.467709,0.045589,1
"672","1676_6005",0.0122265582650322,0.0223400663608225,0,"1676","6005","Male","Male","Male_Male","M-M",34,20,14,"Resident","Transient","Resident_Transient","R-T",0.448466,0.478187,0.073347,2
"673","1676_6014",0.063097993374931,0.0768143298640566,1,"1676","6014","Male","Male","Male_Male","M-M",34,20,14,"Resident","Transient","Resident_Transient","R-T",0.061306,0.526818,0.411876,2
"674","1676_6016",0.0114950038509139,0.0200391386378353,0,"1676","6016","Male","Male","Male_Male","M-M",34,20,14,"Resident","Resident","Resident_Resident","R-R",0.477564,0.471014,0.051422,1
"675","1676_6017",0.0122730872245969,0.0232780465996004,0,"1676","6017","Male","Male","Male_Male","M-M",34,20,14,"Resident","Resident","Resident_Resident","R-R",0.458465,0.476305,0.06523,2
"676","1676_606",0.0296070589234008,0.0305223392900802,1,"1676","606","Male","Male","Male_Male","M-M",34,36,2,"Resident","Resident","Resident_Resident","R-R",0.12155,0.744994,0.133456,2
"677","1676_76",0.00807669668906459,0.0123572055534666,0,"1676","76","Male","Male","Male_Male","M-M",34,44,10,"Resident","Resident","Resident_Resident","R-R",0.573979,0.414411,0.01161,1
"678","1676_804",0.0577744350440498,0.0451792431636237,2,"1676","804","Male","Male","Male_Male","M-M",34,39,5,"Resident","Resident","Resident_Resident","R-R",0.012191,0.57169,0.416119,2
"679","1676_824",0.00838776758757142,0.0123014458632499,0,"1676","824","Male","Male","Male_Male","M-M",34,39,5,"Resident","Resident","Resident_Resident","R-R",0.573979,0.414411,0.01161,1
"680","1676_92",0.00858627349885075,0.0129525866078845,0,"1676","92","Male","Male","Male_Male","M-M",34,43,9,"Resident","Resident","Resident_Resident","R-R",0.573979,0.414411,0.01161,1
"681","1676_9911",0.176699774977648,0.144001596457564,2,"1676","9911","Male","Male","Male_Male","M-M",34,37,3,"Resident","Resident","Resident_Resident","R-R",0.002888,0.200023,0.797088,3
"682","1696_2102",0.0771073955802772,0.0967153129644736,1,"1696","2102","Male","Male","Male_Male","M-M",34,34,0,"Transient","Resident","Resident_Transient","R-T",0.052829,0.47819,0.468982,2
"683","1696_28",0.0133581851312874,0.0270422065177855,0,"1696","28","Male","Male","Male_Male","M-M",34,42,8,"Transient","Resident","Resident_Transient","R-T",0.427481,0.480135,0.092384,2
"684","1696_3",0.0101756045336285,0.0162635578552678,0,"1696","3","Male","Male","Male_Male","M-M",34,45,11,"Transient","Resident","Resident_Transient","R-T",0.495588,0.464028,0.040384,1
"685","1696_33",0.0119309912972409,0.0205852564581175,0,"1696","33","Male","Male","Male_Male","M-M",34,37,3,"Transient","Resident","Resident_Transient","R-T",0.458465,0.476305,0.06523,2
"686","1696_37",0.00872504520412206,0.0130557981849472,0,"1696","37","Male","Male","Male_Male","M-M",34,44,10,"Transient","Resident","Resident_Transient","R-T",0.536825,0.44138,0.021795,1
"687","1696_413",0.0108776780535129,0.0185620721723699,0,"1696","413","Male","Male","Male_Male","M-M",34,43,9,"Transient","Resident","Resident_Transient","R-T",0.477564,0.471014,0.051422,1
"688","1696_45",0.0114807643997519,0.0196171117592624,0,"1696","45","Male","Male","Male_Male","M-M",34,44,10,"Transient","Resident","Resident_Transient","R-T",0.468158,0.473896,0.057946,2
"689","1696_480",0.0117188421712815,0.0203300766103721,0,"1696","480","Male","Male","Male_Male","M-M",34,43,9,"Transient","Resident","Resident_Transient","R-T",0.468158,0.473896,0.057946,2
"690","1696_549",0.0104528402949639,0.0175123672037307,0,"1696","549","Male","Male","Male_Male","M-M",34,43,9,"Transient","Resident","Resident_Transient","R-T",0.495588,0.464028,0.040384,1
"691","1696_558",0.0123530234162992,0.0232097122539856,0,"1696","558","Male","Male","Male_Male","M-M",34,43,9,"Transient","Resident","Resident_Transient","R-T",0.427481,0.480135,0.092384,2
"692","1696_606",0.0143264813378489,0.0275322408959593,0,"1696","606","Male","Male","Male_Male","M-M",34,36,2,"Transient","Resident","Resident_Transient","R-T",0.427481,0.480135,0.092384,2
"693","1696_76",0.0135188431526341,0.0258774786269889,0,"1696","76","Male","Male","Male_Male","M-M",34,44,10,"Transient","Resident","Resident_Transient","R-T",0.438144,0.479483,0.082373,2
"694","1696_804",0.0089277658630326,0.0134828083483677,0,"1696","804","Male","Male","Male_Male","M-M",34,39,5,"Transient","Resident","Resident_Transient","R-T",0.559518,0.425527,0.014955,1
"695","1696_824",0.0105591146149506,0.0183027217733129,0,"1696","824","Male","Male","Male_Male","M-M",34,39,5,"Transient","Resident","Resident_Transient","R-T",0.486702,0.467709,0.045589,1
"696","1696_92",0.0139073928142483,0.0268804022913392,0,"1696","92","Male","Male","Male_Male","M-M",34,43,9,"Transient","Resident","Resident_Transient","R-T",0.427481,0.480135,0.092384,2
"697","1696_9911",0.0123795108483486,0.0214812412751349,0,"1696","9911","Male","Male","Male_Male","M-M",34,37,3,"Transient","Resident","Resident_Transient","R-T",0.458465,0.476305,0.06523,2
"698","16_1676",0.00858960585409496,0.0136955403577742,0,"16","1676","Male","Male","Male_Male","M-M",43,34,9,"Resident","Resident","Resident_Resident","R-R",0.528953,0.446361,0.024686,1
"699","16_1696",0.0137751956522388,0.0271749905863863,0,"16","1696","Male","Male","Male_Male","M-M",43,34,9,"Resident","Transient","Resident_Transient","R-T",0.427481,0.480135,0.092384,2
"700","16_1739",0.0085579131580361,0.0128517149862304,0,"16","1739","Male","Male","Male_Male","M-M",43,32,11,"Resident","Resident","Resident_Resident","R-R",0.544536,0.436232,0.019232,1
"701","16_1779",0.00890782691542849,0.0137060299284609,0,"16","1779","Male","Male","Male_Male","M-M",43,31,12,"Resident","Resident","Resident_Resident","R-R",0.536825,0.44138,0.021795,1
"702","16_18",0.00940489732533877,0.0146370271869924,0,"16","18","Male","Male","Male_Male","M-M",43,44,1,"Resident","Resident","Resident_Resident","R-R",0.520908,0.451147,0.027945,1
"703","16_1829",0.010092673796443,0.0169571124518748,0,"16","1829","Male","Male","Male_Male","M-M",43,31,12,"Resident","Resident","Resident_Resident","R-R",0.512675,0.45571,0.031616,1
"704","16_1924",0.0146537832305141,0.0309629911076154,0,"16","1924","Male","Male","Male_Male","M-M",43,31,12,"Resident","Transient","Resident_Transient","R-T",0.427481,0.480135,0.092384,2
"705","16_1966",0.0107476202236689,0.0180767151069763,0,"16","1966","Male","Male","Male_Male","M-M",43,31,12,"Resident","Transient","Resident_Transient","R-T",0.477564,0.471014,0.051422,1
"706","16_2028",0.00719500652225323,0.0101107797818348,0,"16","2028","Male","Male","Male_Male","M-M",43,31,12,"Resident","Resident","Resident_Resident","R-R",0.614816,0.379794,0.00539,1
"707","16_2048",0.0083766196097605,0.0126042483815471,0,"16","2048","Male","Male","Male_Male","M-M",43,31,12,"Resident","Resident","Resident_Resident","R-R",0.559518,0.425527,0.014955,1
"708","16_21",0.0118383205234047,0.0211900248224674,0,"16","21","Male","Male","Male_Male","M-M",43,44,1,"Resident","Resident","Resident_Resident","R-R",0.458465,0.476305,0.06523,2
"709","16_2102",0.00944807626878032,0.0146363928033932,0,"16","2102","Male","Male","Male_Male","M-M",43,34,9,"Resident","Resident","Resident_Resident","R-R",0.520908,0.451147,0.027945,1
"710","16_2232",0.0141932421106191,0.0282579404684203,0,"16","2232","Male","Male","Male_Male","M-M",43,30,13,"Resident","Transient","Resident_Transient","R-T",0.427481,0.480135,0.092384,2
"711","16_2233",0.01361806913759,0.0279743443050005,0,"16","2233","Male","Male","Male_Male","M-M",43,30,13,"Resident","Transient","Resident_Transient","R-T",0.438144,0.479483,0.082373,2
"712","16_28",0.0259128889883508,0.0271517705880458,1,"16","28","Male","Male","Male_Male","M-M",43,42,1,"Resident","Resident","Resident_Resident","R-R",0.139807,0.772278,0.087915,2
"713","16_291",0.00945572198445065,0.0148356227005494,0,"16","291","Male","Male","Male_Male","M-M",43,43,0,"Resident","Transient","Resident_Transient","R-T",0.528953,0.446361,0.024686,1
"714","16_293",0.00954012548046879,0.016146936707713,0,"16","293","Male","Male","Male_Male","M-M",43,32,11,"Resident","Resident","Resident_Resident","R-R",0.520908,0.451147,0.027945,1
"715","16_3",0.00612215185272744,0.00809706413612608,0,"16","3","Male","Male","Male_Male","M-M",43,45,2,"Resident","Resident","Resident_Resident","R-R",0.687827,0.31104,0.001133,1
"716","16_3009",0.0075865231781471,0.0107953508952773,0,"16","3009","Male","Male","Male_Male","M-M",43,27,16,"Resident","Resident","Resident_Resident","R-R",0.59483,0.397248,0.007921,1
"717","16_3012",0.0285744262352465,0.0301033975719738,1,"16","3012","Male","Male","Male_Male","M-M",43,27,16,"Resident","Resident","Resident_Resident","R-R",0.12155,0.744994,0.133456,2
"718","16_3098",0.00859938505078215,0.0135290924082227,0,"16","3098","Male","Male","Male_Male","M-M",43,27,16,"Resident","Resident","Resident_Resident","R-R",0.552096,0.43094,0.016963,1
"719","16_33",0.00828896069306573,0.0124204123701342,0,"16","33","Male","Male","Male_Male","M-M",43,37,6,"Resident","Resident","Resident_Resident","R-R",0.581034,0.408741,0.010224,1
"720","16_355",0.0113189064528811,0.0195825873386733,0,"16","355","Male","Male","Male_Male","M-M",43,43,0,"Resident","Transient","Resident_Transient","R-T",0.468158,0.473896,0.057946,2
"721","16_37",0.021562259865318,0.0213316769992815,1,"16","37","Male","Male","Male_Male","M-M",43,44,1,"Resident","Resident","Resident_Resident","R-R",0.166702,0.787863,0.045435,2
"722","16_4104",0.0103261695330185,0.0174585439696302,0,"16","4104","Male","Male","Male_Male","M-M",43,26,17,"Resident","Resident","Resident_Resident","R-R",0.50424,0.460015,0.035745,1
"723","16_413",0.00732443374092179,0.0104683567916902,0,"16","413","Male","Male","Male_Male","M-M",43,43,0,"Resident","Resident","Resident_Resident","R-R",0.614816,0.379794,0.00539,1
"724","16_45",0.00451028729962974,0.00564942895904828,0,"16","45","Male","Male","Male_Male","M-M",43,44,1,"Resident","Resident","Resident_Resident","R-R",0.85586,0.144133,7e-06,1
"725","16_452",0.011287452130012,0.0186351939239082,0,"16","452","Male","Male","Male_Male","M-M",43,43,0,"Resident","Transient","Resident_Transient","R-T",0.448466,0.478187,0.073347,2
"726","16_480",0.0968213980461638,0.0504468799124146,4,"16","480","Male","Male","Male_Male","M-M",43,43,0,"Resident","Resident","Resident_Resident","R-R",6e-05,0.141082,0.858858,3
"727","16_496",0.177129816126291,0.143413085808304,2,"16","496","Male","Male","Male_Male","M-M",43,43,0,"Resident","Transient","Resident_Transient","R-T",0.002888,0.200023,0.797088,3
"728","16_5001",0.0111761192295771,0.0196997987341793,0,"16","5001","Male","Male","Male_Male","M-M",43,22,21,"Resident","Resident","Resident_Resident","R-R",0.468158,0.473896,0.057946,2
"729","16_5003",0.0232577030321768,0.023105602751358,1,"16","5003","Male","Male","Male_Male","M-M",43,23,20,"Resident","Resident","Resident_Resident","R-R",0.153293,0.783246,0.063462,2
"730","16_5018",0.00852347068880095,0.0126520046347226,0,"16","5018","Male","Male","Male_Male","M-M",43,22,21,"Resident","Resident","Resident_Resident","R-R",0.544536,0.436232,0.019232,1
"731","16_5019",0.0083321391453737,0.0131295991510189,0,"16","5019","Male","Male","Male_Male","M-M",43,23,20,"Resident","Resident","Resident_Resident","R-R",0.559518,0.425527,0.014955,1
"732","16_5031",0.0447850547833299,0.0322190842474886,2,"16","5031","Male","Male","Male_Male","M-M",43,23,20,"Resident","Resident","Resident_Resident","R-R",0.019887,0.757464,0.22265,2
"733","16_5036",0.00839702663858351,0.012275228249059,0,"16","5036","Male","Male","Male_Male","M-M",43,23,20,"Resident","Resident","Resident_Resident","R-R",0.566809,0.420011,0.01318,1
"734","16_504",0.0113611567047814,0.0200529962991809,0,"16","504","Male","Male","Male_Male","M-M",43,43,0,"Resident","Transient","Resident_Transient","R-T",0.458465,0.476305,0.06523,2
"735","16_5044",0.00839002947953667,0.0131637213324239,0,"16","5044","Male","Male","Male_Male","M-M",43,23,20,"Resident","Resident","Resident_Resident","R-R",0.581034,0.408741,0.010224,1
"736","16_5049",0.00938359731864118,0.0137739149447849,0,"16","5049","Male","Male","Male_Male","M-M",43,22,21,"Resident","Transient","Resident_Transient","R-T",0.512675,0.45571,0.031616,1
"737","16_5061",0.00966565822408469,0.0160382741025123,0,"16","5061","Male","Male","Male_Male","M-M",43,22,21,"Resident","Resident","Resident_Resident","R-R",0.50424,0.460015,0.035745,1
